filename,person,face,cellphone,hand
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/619586_11_2022-02-16.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/615626_76_2022-02-13.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/596463_105_2022-02-03.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/627024_122_2022-02-21.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/626358_13_2022-02-21.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/625183_99_2022-02-18.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/597835_122_2022-02-03.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/600790_173_2022-02-04.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/595473_171_2022-02-02.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/617995_135_2022-02-14.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/619374_170_2022-02-15.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/604181_34_2022-02-07.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/614118_77_2022-02-11.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/599243_53_2022-02-03.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/621415_189_2022-02-16.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/595318_179_2022-02-03.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/619241_28_2022-02-15.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/601301_184_2022-02-04.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/596005_92_2022-02-02.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/598775_80_2022-02-03.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/612073_51_2022-02-10.jpeg,1,1,1,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/611667_115_2022-02-10.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/605289_124_2022-02-07.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/621195_47_2022-02-16.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/611284_146_2022-02-10.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/605289_198_2022-02-07.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/621434_136_2022-02-16.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/624180_123_2022-02-18.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/612160_190_2022-02-10.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/599243_105_2022-02-03.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/625271_24_2022-02-18.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/617438_43_2022-02-15.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/595116_11_2022-02-02.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/627114_98_2022-02-20.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/611381_26_2022-02-10.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/593905_39_2022-02-01.jpeg,1,1,0,1
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/595112_99_2022-02-02.jpeg,1,1,0,0
/home/ajeet/codework/datasets/Training_Validation_Dataset_2024_Ajeet-20241107T105545Z-001/Training_Validation_Dataset_2024_Ajeet/FTI_BM_MP_2022/Shubham_FTI_BM_MP/602618_159_2022-02-05.jpeg,1,1,0,0
